datetime,open,high,low,close,volume
2026-05-08 20:30:00,4717.168,4719.096,4715.741,4716.241,997
2026-05-08 20:45:00,4716.191,4716.766,4714.421,4715.141,1024
2026-05-10 22:00:00,4691.923,4694.728,4679.044,4687.464,2163
2026-05-10 22:15:00,4687.394,4696.217,4681.938,4694.341,2060
2026-05-10 22:30:00,4694.498,4694.498,4687.073,4691.399,1770
2026-05-10 22:45:00,4691.183,4694.701,4689.864,4692.024,1424
2026-05-10 23:00:00,4691.958,4697.019,4688.841,4690.296,1604
2026-05-10 23:15:00,4690.362,4697.255,4689.005,4694.815,1256
2026-05-10 23:30:00,4694.815,4698.381,4694.596,4697.605,1260
2026-05-10 23:45:00,4697.638,4698.655,4690.164,4691.721,1446
2026-05-11 00:00:00,4691.57,4691.79,4680.06,4682.807,3817
2026-05-11 00:15:00,4682.866,4686.761,4675.732,4683.749,3226
2026-05-11 00:30:00,4683.752,4693.258,4683.752,4689.189,2762
2026-05-11 00:45:00,4689.24,4692.743,4670.074,4683.463,5650
2026-05-11 01:00:00,4683.539,4699.853,4674.634,4691.951,9486
2026-05-11 01:15:00,4692.015,4705.372,4689.693,4698.925,4996
2026-05-11 01:30:00,4699.046,4701.597,4690.931,4694.214,4081
2026-05-11 01:45:00,4694.275,4695.981,4679.894,4685.818,4190
2026-05-11 02:00:00,4685.78,4692.83,4678.345,4686.169,4320
2026-05-11 02:15:00,4686.105,4688.782,4682.675,4688.487,2319
2026-05-11 02:30:00,4688.645,4700.203,4687.769,4688.673,3304
2026-05-11 02:45:00,4688.299,4693.621,4676.701,4681.573,4062
2026-05-11 03:00:00,4681.494,4689.704,4674.853,4686.955,2756
2026-05-11 03:15:00,4687.014,4690.486,4683.873,4689.531,2223
2026-05-11 03:30:00,4689.505,4690.392,4682.31,4687.628,2201
2026-05-11 03:45:00,4687.643,4687.702,4676.884,4678.857,2050
2026-05-11 04:00:00,4678.577,4679.72,4673.589,4677.46,2253
2026-05-11 04:15:00,4677.619,4678.849,4670.263,4671.939,2153
2026-05-11 04:30:00,4671.939,4674.479,4668.526,4673.232,2117
2026-05-11 04:45:00,4673.171,4676.081,4671.884,4672.188,1394
2026-05-11 05:00:00,4672.166,4676.108,4670.761,4673.564,1910
2026-05-11 05:15:00,4673.598,4675.341,4670.865,4670.865,1676
2026-05-11 05:30:00,4670.82,4680.582,4662.049,4663.817,4057
2026-05-11 05:45:00,4663.846,4664.084,4648.289,4652.336,5044
2026-05-11 06:00:00,4652.494,4667.035,4649.259,4665.249,3996
2026-05-11 06:15:00,4665.399,4670.793,4664.179,4667.299,3308
2026-05-11 06:30:00,4667.31,4675.7,4667.265,4674.22,2822
2026-05-11 06:45:00,4674.172,4680.5,4671.505,4678.239,2771
2026-05-11 07:00:00,4678.326,4680.225,4674.58,4676.171,2820
2026-05-11 07:15:00,4675.899,4678.134,4672.231,4675.64,2133
2026-05-11 07:30:00,4675.779,4678.118,4671.715,4672.121,2292
2026-05-11 07:45:00,4672.018,4673.076,4664.445,4667.697,2199
2026-05-11 08:00:00,4667.811,4673.75,4664.104,4672.013,2912
2026-05-11 08:15:00,4671.856,4678.659,4671.733,4671.858,2412
2026-05-11 08:30:00,4671.773,4675.346,4669.193,4670.258,2130
2026-05-11 08:45:00,4670.342,4671.554,4666.592,4667.549,1905
2026-05-11 09:00:00,4667.712,4669.905,4665.108,4667.639,1866
2026-05-11 09:15:00,4667.649,4667.66,4657.009,4657.68,2281
2026-05-11 09:30:00,4657.683,4663.5,4650.521,4662.779,2935
2026-05-11 09:45:00,4662.74,4664.889,4655.97,4656.819,2061
